,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,Chg,StockPrice,T,ImpliedVolatility (caluclated),Difference
15174,2/17/17,4/21/17,34,INTC,Put,0.27,0.1871,-0.01,36.48,0.1724846,0.188122224,-0.001022224
15177,2/17/17,4/21/17,37,INTC,Put,1.23,0.16095,-0.12,36.48,0.1724846,0.158856274,0.002093726
15179,2/17/17,4/21/17,39,INTC,Put,2.83,0.19347,-0.06,36.48,0.1724846,0.191818589,0.001651411
15182,2/17/17,5/19/17,34,INTC,Call,2.76,0.14316,-0.05,36.48,0.249144422,0.149916821,-0.006756821
15188,2/17/17,5/19/17,40,INTC,Call,0.21,0.17243,-0.01,36.48,0.249144422,0.163978062,0.008451938
15189,2/17/17,5/19/17,33,INTC,Put,0.48,0.24997,,36.48,0.249144422,0.244431578,0.005538422
15190,2/17/17,5/19/17,34,INTC,Put,0.62,0.21872,-0.02,36.48,0.249144422,0.223954832,-0.005234832
15206,2/17/17,6/16/17,34,INTC,Put,0.81,0.23192,0.03,36.48,0.325804244,0.224845498,0.007074502
15208,2/17/17,6/16/17,36,INTC,Put,1.49,0.21872,-0.04,36.48,0.325804244,0.211892235,0.006827765
15209,2/17/17,6/16/17,37,INTC,Put,2.02,0.21872,-0.08,36.48,0.325804244,0.213150476,0.005569524
15220,2/17/17,7/21/17,40,INTC,Call,0.49,0.16716,0.01,36.48,0.421629021,0.16967324,-0.00251324
15223,2/17/17,7/21/17,35,INTC,Put,1.28,0.21872,-0.04,36.48,0.421629021,0.21208248,0.00663752
15224,2/17/17,7/21/17,36,INTC,Put,1.75,0.21872,,36.48,0.421629021,0.21512126,0.00359874
15234,2/17/17,8/18/17,38,INTC,Call,1.18,0.17435,0.01,36.48,0.498288843,0.172347478,0.002002522
15236,2/17/17,8/18/17,40,INTC,Call,0.64,0.17752,0.02,36.48,0.498288843,0.174506255,0.003013745
15239,2/17/17,8/18/17,35,INTC,Put,1.65,0.23966,,36.48,0.498288843,0.234165726,0.005494274
15249,2/17/17,10/20/17,38,INTC,Call,1.5,0.16717,0.02,36.48,0.670773443,0.175039902,-0.007869902
15252,2/17/17,10/20/17,33,INTC,Put,1.33,0.24769,,36.48,0.670773443,0.244335086,0.003354914
15257,2/17/17,10/20/17,38,INTC,Put,3.75,0.24294,,36.48,0.670773443,0.247622737,-0.004682737
15264,2/17/17,1/19/18,37,INTC,Put,3.58,0.24879,-0.02,36.48,0.919917864,0.243111328,0.005678672
15303,2/17/17,3/17/17,41,IBKR,Call,0.1,0.17518,-0.15,38.689999,0.076659822,0.169960529,0.005219471
15304,2/17/17,3/17/17,42,IBKR,Call,0.1,0.21872,,38.689999,0.076659822,0.218743083,-2.31E-05
15306,2/17/17,3/17/17,36,IBKR,Put,0.2,0.24997,0.05,38.689999,0.076659822,0.251390507,-0.001420507
15322,2/17/17,6/16/17,36,IBKR,Put,1.1,0.26946,0.14,38.689999,0.325804244,0.260134969,0.009325031
15325,2/17/17,6/16/17,39,IBKR,Put,2.3,0.24958,,38.689999,0.325804244,0.24623674,0.00334326
15327,2/17/17,6/16/17,41,IBKR,Put,3.9,0.29014,,38.689999,0.325804244,0.290228998,-8.90E-05
15334,2/17/17,9/15/17,35,IBKR,Put,2.1,0.33167,,38.689999,0.574948665,0.332663859,-0.000993859
15348,2/17/17,2/24/17,128,ICPT,Call,4.8,0.64876,-0.48,128.449997,0.019164956,0.644886544,0.003873456
15387,2/17/17,3/17/17,135,ICPT,Call,5.7,0.58459,,128.449997,0.076659822,0.58917187,-0.00458187
15394,2/17/17,3/17/17,120,ICPT,Put,4.2,0.56219,-0.1,128.449997,0.076659822,0.563164959,-0.000974959
15400,2/17/17,6/16/17,120,ICPT,Call,18.5,0.49208,-4.5,128.449997,0.325804244,0.488122147,0.003957853
15403,2/17/17,6/16/17,135,ICPT,Call,13,0.52991,,128.449997,0.325804244,0.534890389,-0.004980389
15408,2/17/17,6/16/17,135,ICPT,Put,19.9,0.54699,3.9,128.449997,0.325804244,0.554368792,-0.007378792
15413,2/17/17,9/15/17,140,ICPT,Call,14.5,0.48375,-3,128.449997,0.574948665,0.48573872,-0.00198872
15414,2/17/17,9/15/17,120,ICPT,Put,17.25,0.57202,,128.449997,0.574948665,0.573935349,-0.001915349
15419,2/17/17,1/19/18,140,ICPT,Call,19,0.47438,2.86,128.449997,0.919917864,0.473924179,0.000455821
15430,2/17/17,3/17/17,105,IDCC,Call,2.35,0.39658,,99.599998,0.076659822,0.401706607,-0.005126607
15437,2/17/17,6/16/17,90,IDCC,Call,13.7,0.363,0.81,99.599998,0.325804244,0.366641289,-0.003641289
15439,2/17/17,6/16/17,95,IDCC,Call,10.4,0.3475,1.67,99.599998,0.325804244,0.352668365,-0.005168365
15441,2/17/17,6/16/17,100,IDCC,Call,7.6,0.33764,-0.1,99.599998,0.325804244,0.340427908,-0.002787908
15455,2/17/17,9/15/17,90,IDCC,Put,6,0.35237,,99.599998,0.574948665,0.356834196,-0.004464196
15456,2/17/17,9/15/17,95,IDCC,Put,8,0.35767,,99.599998,0.574948665,0.349920775,0.007749225
15487,2/17/17,4/21/17,21,ISIL,Put,0.35,0.21868,,22.18,0.1724846,0.227333804,-0.008653804
15507,2/17/17,4/21/17,40,INTL,Call,0.55,0.24994,,36.91,0.1724846,0.258704692,-0.008764692
15512,2/17/17,7/21/17,35,INTL,Put,1.75,0.28906,,36.91,0.421629021,0.282417259,0.006642741
15513,2/17/17,7/21/17,40,INTL,Put,4.6,0.29454,,36.91,0.421629021,0.286809613,0.007730387
15518,2/17/17,8/18/17,12.5,ITCI,Put,2.92,0.92766,,13.27,0.498288843,0.928614926,-0.000954926
15529,2/17/17,3/17/17,120,INTU,Put,2.95,0.21442,-0.25,119.860001,0.076659822,0.21919873,-0.00477873
15531,2/17/17,4/21/17,110,INTU,Call,10.16,0.13788,,119.860001,0.1724846,0.140908222,-0.003028222
15536,2/17/17,4/21/17,110,INTU,Put,1,0.21872,-0.15,119.860001,0.1724846,0.223171572,-0.004451572
15540,2/17/17,7/21/17,110,INTU,Call,11.45,0.15501,,119.860001,0.421629021,0.161958813,-0.006948813
15553,2/17/17,1/19/18,130,INTU,Call,4.2,0.17808,,119.860001,0.919917864,0.169960778,0.008119222
15554,2/17/17,1/19/18,110,INTU,Put,6.1,0.24292,-0.1,119.860001,0.919917864,0.23945103,0.00346897
15595,2/17/17,2/24/17,735,ISRG,Call,1.55,0.1281,0.47,724.659973,0.019164956,0.127299357,0.000800643
15597,2/17/17,2/24/17,740,ISRG,Call,0.96,0.13331,0.37,724.659973,0.019164956,0.137270379,-0.003960379
15599,2/17/17,2/24/17,745,ISRG,Call,0.4,0.13506,,724.659973,0.019164956,0.133148068,0.001911932
15603,2/17/17,2/24/17,765,ISRG,Call,0.1,0.1861,,724.659973,0.019164956,0.180341996,0.005758004
15622,2/17/17,2/24/17,700,ISRG,Put,0.4,0.15553,-0.45,724.659973,0.019164956,0.160368308,-0.004838308
15631,2/17/17,2/24/17,722.5,ISRG,Put,4.8,0.14161,-4.3,724.659973,0.019164956,0.146325008,-0.004715008
15633,2/17/17,2/24/17,727.5,ISRG,Put,7,0.14225,,724.659973,0.019164956,0.137270788,0.004979212
15656,2/17/17,3/3/17,725,ISRG,Call,8,0.14708,2.5,724.659973,0.038329911,0.143098066,0.003981934
15663,2/17/17,3/3/17,750,ISRG,Call,0.97,0.13566,,724.659973,0.038329911,0.137761843,-0.002101843
15678,2/17/17,3/10/17,740,ISRG,Call,3.14,0.12569,,724.659973,0.057494867,0.124046553,0.001643447
15679,2/17/17,3/10/17,750,ISRG,Call,1.52,0.12791,,724.659973,0.057494867,0.1279905,-8.05E-05
15680,2/17/17,3/10/17,760,ISRG,Call,0.95,0.14598,,724.659973,0.057494867,0.142115513,0.003864487
15704,2/17/17,3/17/17,765,ISRG,Call,1.61,0.15533,0.69,724.659973,0.076659822,0.155148198,0.000181802
15705,2/17/17,3/17/17,770,ISRG,Call,1.11,0.15594,0.73,724.659973,0.076659822,0.153299131,0.002640869
15706,2/17/17,3/17/17,775,ISRG,Call,0.55,0.14466,,724.659973,0.076659822,0.142474748,0.002185252
15711,2/17/17,3/24/17,715,ISRG,Call,18.82,0.14214,3.02,724.659973,0.095824778,0.148777586,-0.006637586
15714,2/17/17,3/24/17,727.5,ISRG,Call,10.5,0.12593,,724.659973,0.095824778,0.130562924,-0.004632924
15718,2/17/17,3/24/17,750,ISRG,Call,4.6,0.15065,1.6,724.659973,0.095824778,0.149335312,0.001314688
15730,2/17/17,3/3/17,675,ISRG,Put,0.81,0.2356,,724.659973,0.038329911,0.232795579,0.002804421
15732,2/17/17,3/3/17,682.5,ISRG,Put,1.41,0.2387,,724.659973,0.038329911,0.233234695,0.005465305
15737,2/17/17,3/3/17,700,ISRG,Put,1.53,0.16223,-3.11,724.659973,0.038329911,0.161111583,0.001118417
15738,2/17/17,3/3/17,705,ISRG,Put,2.5,0.16474,,724.659973,0.038329911,0.164863474,-0.000123474
15741,2/17/17,3/3/17,712.5,ISRG,Put,5.4,0.18183,,724.659973,0.038329911,0.185578364,-0.003748364
15742,2/17/17,3/3/17,715,ISRG,Put,5.02,0.16158,-3.47,724.659973,0.038329911,0.161722656,-0.000142656
15752,2/17/17,3/10/17,680,ISRG,Put,1.9,0.22011,,724.659973,0.057494867,0.215938118,0.004171882
15762,2/17/17,3/17/17,670,ISRG,Put,1.15,0.19589,-0.91,724.659973,0.076659822,0.192808015,0.003081985
15763,2/17/17,3/17/17,675,ISRG,Put,1.55,0.1912,-0.91,724.659973,0.076659822,0.192179811,-0.000979811
15764,2/17/17,3/17/17,680,ISRG,Put,1.85,0.18644,-0.87,724.659973,0.076659822,0.185821798,0.000618202
15766,2/17/17,3/17/17,690,ISRG,Put,2.61,0.17411,-1.2,724.659973,0.076659822,0.171968149,0.002141851
15768,2/17/17,3/17/17,700,ISRG,Put,4,0.15569,-1.73,724.659973,0.076659822,0.162465751,-0.006775751
15770,2/17/17,3/17/17,710,ISRG,Put,7,0.17017,-2.52,724.659973,0.076659822,0.165866722,0.004303278
15771,2/17/17,3/17/17,715,ISRG,Put,10.5,0.19681,,724.659973,0.076659822,0.188017448,0.008792552
15772,2/17/17,3/17/17,720,ISRG,Put,10.5,0.15845,-24.4,724.659973,0.076659822,0.160685455,-0.002235455
15782,2/17/17,3/24/17,695,ISRG,Put,4.4,0.17244,,724.659973,0.095824778,0.169024436,0.003415564
15785,2/17/17,3/24/17,712.5,ISRG,Put,8.7,0.15735,,724.659973,0.095824778,0.158679454,-0.001329454
15799,2/17/17,4/21/17,705,ISRG,Call,35.25,0.19182,5.75,724.659973,0.1724846,0.200711141,-0.008891141
15810,2/17/17,4/21/17,760,ISRG,Call,9.94,0.18719,2.84,724.659973,0.1724846,0.189513518,-0.002323518
15811,2/17/17,4/21/17,765,ISRG,Call,6.96,0.16657,,724.659973,0.1724846,0.171405112,-0.004835112
15816,2/17/17,4/21/17,790,ISRG,Call,2.1,0.1504,,724.659973,0.1724846,0.155222046,-0.004822046
15823,2/17/17,4/21/17,680,ISRG,Put,8.2,0.20913,-8.3,724.659973,0.1724846,0.210305287,-0.001175287
15826,2/17/17,4/21/17,695,ISRG,Put,13.5,0.21872,,724.659973,0.1724846,0.220103941,-0.001383941
15851,2/17/17,7/21/17,695,ISRG,Call,47.52,0.15376,,724.659973,0.421629021,0.159999825,-0.006239825
15858,2/17/17,7/21/17,730,ISRG,Call,33.34,0.19218,,724.659973,0.421629021,0.187184688,0.004995312
15860,2/17/17,7/21/17,740,ISRG,Call,28,0.17639,,724.659973,0.421629021,0.181916962,-0.005526962
15872,2/17/17,7/21/17,690,ISRG,Put,26.55,0.22625,,724.659973,0.421629021,0.230644851,-0.004394851
15889,2/17/17,1/19/18,760,ISRG,Call,46.7,0.2102,,724.659973,0.919917864,0.216794829,-0.006594829
15890,2/17/17,1/19/18,780,ISRG,Call,38,0.21128,,724.659973,0.919917864,0.210702951,0.000577049
15892,2/17/17,1/19/18,680,ISRG,Put,41.6,0.2372,-0.8,724.659973,0.919917864,0.234082645,0.003117355
15893,2/17/17,1/19/18,700,ISRG,Put,49.1,0.23171,-2.3,724.659973,0.919917864,0.228627264,0.003082736
15913,2/17/17,1/18/19,690,ISRG,Put,76.6,0.24211,,724.659973,1.916495551,0.247686206,-0.005576206
15923,2/17/17,9/15/17,15,ISBC,Call,0.7,0.15886,,14.9,0.574948665,0.161336254,-0.002476254
15955,2/17/17,3/3/17,46,IONS,Call,3.42,0.80897,,46.939999,0.038329911,0.805752305,0.003217695
16002,2/17/17,4/21/17,48,IONS,Call,4.4,0.61959,,46.939999,0.1724846,0.624082067,-0.004492067
16019,2/17/17,7/21/17,49,IONS,Call,6.3,0.59622,,46.939999,0.421629021,0.586570533,0.009649467
16025,2/17/17,7/21/17,47,IONS,Put,8.15,0.66822,,46.939999,0.421629021,0.677559529,-0.009339529
16038,2/17/17,3/17/17,115,IPGP,Call,5.48,0.20197,-2.92,119.5,0.076659822,0.200882205,0.001087795
16040,2/17/17,3/17/17,125,IPGP,Call,0.96,0.20568,0.16,119.5,0.076659822,0.215513786,-0.009833786
16042,2/17/17,3/17/17,110,IPGP,Put,0.5,0.26774,,119.5,0.076659822,0.259062276,0.008677724
16043,2/17/17,3/17/17,115,IPGP,Put,1.4,0.23834,-0.3,119.5,0.076659822,0.244650524,-0.006310524
16052,2/17/17,4/21/17,115,IPGP,Put,2.75,0.24997,0.65,119.5,0.1724846,0.241943634,0.008026366
16059,2/17/17,7/21/17,130,IPGP,Call,3.9,0.24997,-1.4,119.5,0.421629021,0.24805362,0.00191638
16060,2/17/17,7/21/17,110,IPGP,Put,4.6,0.2905,1,119.5,0.421629021,0.290363034,0.000136966
16076,2/17/17,6/16/17,52.5,IRBT,Call,5.6,0.30993,-0.3,55.580002,0.325804244,0.31034337,-0.00041337
16083,2/17/17,6/16/17,60,IRBT,Put,6.9,0.34153,,55.580002,0.325804244,0.335737366,0.005792634
16115,2/17/17,2/24/17,122.5,TLT,Call,0.12,0.11666,0.03,120.32,0.019164956,0.113022872,0.003637128
16118,2/17/17,2/24/17,124,TLT,Call,0.03,0.11888,,120.32,0.019164956,0.12119105,-0.00231105
16119,2/17/17,2/24/17,124.5,TLT,Call,0.02,0.12293,0.01,120.32,0.019164956,0.125423014,-0.002493014
16120,2/17/17,2/24/17,125,TLT,Call,0.02,0.13996,0.01,120.32,0.019164956,0.137674445,0.002285555
16121,2/17/17,2/24/17,125.5,TLT,Call,0.04,0.16287,,120.32,0.019164956,0.16803271,-0.00516271
16129,2/17/17,2/24/17,130,TLT,Call,0.05,0.27859,,120.32,0.019164956,0.288142945,-0.009552945
16130,2/17/17,2/24/17,108.5,TLT,Put,0.03,0.35299,,120.32,0.019164956,0.3462047,0.0067853
16132,2/17/17,2/24/17,109.5,TLT,Put,0.04,0.32587,,120.32,0.019164956,0.333435177,-0.007565177
16136,2/17/17,2/24/17,111.5,TLT,Put,0.04,0.28122,,120.32,0.019164956,0.278166434,0.003053566
16140,2/17/17,2/24/17,113.5,TLT,Put,0.02,0.20763,,120.32,0.019164956,0.199566569,0.008063431
16145,2/17/17,2/24/17,116,TLT,Put,0.02,0.1336,-0.01,120.32,0.019164956,0.134188538,-0.000588538
16146,2/17/17,2/24/17,116.5,TLT,Put,0.03,0.1339,-0.03,120.32,0.019164956,0.129563137,0.004336863
16148,2/17/17,2/24/17,117.5,TLT,Put,0.07,0.11787,-0.05,120.32,0.019164956,0.121154856,-0.003284856
16149,2/17/17,2/24/17,118,TLT,Put,0.12,0.12031,-0.08,120.32,0.019164956,0.121148474,-0.000838474
16150,2/17/17,2/24/17,118.5,TLT,Put,0.17,0.11668,-0.14,120.32,0.019164956,0.115067746,0.001612254
16152,2/17/17,2/24/17,119.5,TLT,Put,0.36,0.10537,-0.27,120.32,0.019164956,0.105466294,-9.63E-05
16188,2/17/17,3/3/17,122.5,TLT,Call,0.27,0.10072,,120.32,0.038329911,0.105381465,-0.004661465
16193,2/17/17,3/3/17,125,TLT,Call,0.07,0.1244,,120.32,0.038329911,0.12208772,0.00231228
16194,2/17/17,3/3/17,125.5,TLT,Call,0.06,0.12428,0.02,120.32,0.038329911,0.128033028,-0.003753028
16196,2/17/17,3/3/17,126.5,TLT,Call,0.04,0.13024,0.02,120.32,0.038329911,0.136691648,-0.006451648
16199,2/17/17,3/3/17,128,TLT,Call,0.02,0.15354,,120.32,0.038329911,0.146505615,0.007034385
16222,2/17/17,3/10/17,121.5,TLT,Call,0.79,0.10772,0.17,120.32,0.057494867,0.110861185,-0.003141185
16229,2/17/17,3/10/17,125,TLT,Call,0.15,0.12142,0.05,120.32,0.057494867,0.118942879,0.002477121
16230,2/17/17,3/10/17,125.5,TLT,Call,0.12,0.12654,0.01,120.32,0.057494867,0.121279759,0.005260241
16231,2/17/17,3/10/17,126,TLT,Call,0.1,0.12653,0.01,120.32,0.057494867,0.124700643,0.001829357
16232,2/17/17,3/10/17,127,TLT,Call,0.06,0.12587,,120.32,0.057494867,0.127534389,-0.001664389
16233,2/17/17,3/10/17,128,TLT,Call,0.04,0.13223,,120.32,0.057494867,0.132827325,-0.000597325
16234,2/17/17,3/10/17,128.5,TLT,Call,0.03,0.13891,,120.32,0.057494867,0.133593823,0.005316177
16235,2/17/17,3/10/17,129,TLT,Call,0.03,0.14288,,120.32,0.057494867,0.140243945,0.002636055
16236,2/17/17,3/10/17,130,TLT,Call,0.03,0.15558,,120.32,0.057494867,0.153335086,0.002244914
16251,2/17/17,3/17/17,124,TLT,Call,0.39,0.11666,0.09,120.32,0.076659822,0.117650674,-0.000990674
16253,2/17/17,3/17/17,126,TLT,Call,0.19,0.12721,0.03,120.32,0.076659822,0.125846057,0.001363943
16254,2/17/17,3/17/17,127,TLT,Call,0.13,0.12961,0.05,120.32,0.076659822,0.129282831,0.000327169
16255,2/17/17,3/17/17,128,TLT,Call,0.09,0.13119,0.01,120.32,0.076659822,0.133035564,-0.001845564
16257,2/17/17,3/17/17,130,TLT,Call,0.06,0.14216,0.02,120.32,0.076659822,0.148085042,-0.005925042
16258,2/17/17,3/17/17,131,TLT,Call,0.04,0.14627,0.02,120.32,0.076659822,0.150057886,-0.003787886
16285,2/17/17,3/24/17,126.5,TLT,Call,0.2,0.12306,0.01,120.32,0.095824778,0.121060279,0.001999721
16286,2/17/17,3/24/17,127,TLT,Call,0.17,0.1261,0.06,120.32,0.095824778,0.122988401,0.003111599
16287,2/17/17,3/24/17,128,TLT,Call,0.12,0.12422,0.02,120.32,0.095824778,0.126110747,-0.001890747
16288,2/17/17,3/24/17,128.5,TLT,Call,0.08,0.12401,,120.32,0.095824778,0.12200792,0.00200208
16291,2/17/17,3/24/17,131,TLT,Call,0.05,0.14025,,120.32,0.095824778,0.138870458,0.001379542
16293,2/17/17,3/3/17,108.5,TLT,Put,0.04,0.24997,,120.32,0.038329911,0.255479474,-0.005509474
16295,2/17/17,3/3/17,109.5,TLT,Put,0.02,0.21872,,120.32,0.038329911,0.213795777,0.004924223
16300,2/17/17,3/3/17,112,TLT,Put,0.02,0.17376,,120.32,0.038329911,0.168594804,0.005165196
16301,2/17/17,3/3/17,112.5,TLT,Put,0.03,0.1768,,120.32,0.038329911,0.169359011,0.007440989
16303,2/17/17,3/3/17,113.5,TLT,Put,0.02,0.14449,,120.32,0.038329911,0.141313527,0.003176473
16304,2/17/17,3/3/17,114,TLT,Put,0.03,0.14247,-0.02,120.32,0.038329911,0.140693587,0.001776413
16305,2/17/17,3/3/17,114.5,TLT,Put,0.04,0.1427,,120.32,0.038329911,0.137596951,0.005103049
16306,2/17/17,3/3/17,115,TLT,Put,0.07,0.14077,,120.32,0.038329911,0.141925491,-0.001155491
16315,2/17/17,3/3/17,119.5,TLT,Put,0.78,0.12426,-0.22,120.32,0.038329911,0.123098826,0.001161174
16317,2/17/17,3/3/17,120.5,TLT,Put,1.34,0.13675,-0.21,120.32,0.038329911,0.133992388,0.002757612
16318,2/17/17,3/3/17,121,TLT,Put,1.54,0.13021,-0.47,120.32,0.038329911,0.125510604,0.004699396
16319,2/17/17,3/3/17,121.5,TLT,Put,1.9,0.13591,-0.46,120.32,0.038329911,0.130953382,0.004956618
16320,2/17/17,3/3/17,122,TLT,Put,2.35,0.15178,-1.24,120.32,0.038329911,0.144234049,0.007545951
16331,2/17/17,3/10/17,108.5,TLT,Put,0.03,0.20668,,120.32,0.057494867,0.200201851,0.006478149
16334,2/17/17,3/10/17,110,TLT,Put,0.02,0.17478,,120.32,0.057494867,0.167345824,0.007434176
16335,2/17/17,3/10/17,110.5,TLT,Put,0.03,0.17226,,120.32,0.057494867,0.169379563,0.002880437
16338,2/17/17,3/10/17,112,TLT,Put,0.03,0.15343,0.02,120.32,0.057494867,0.146201869,0.007228131
16340,2/17/17,3/10/17,113,TLT,Put,0.06,0.14461,,120.32,0.057494867,0.146858979,-0.002248979
16346,2/17/17,3/10/17,116,TLT,Put,0.22,0.13671,-0.02,120.32,0.057494867,0.131027699,0.005682301
16347,2/17/17,3/10/17,116.5,TLT,Put,0.34,0.13376,,120.32,0.057494867,0.138490845,-0.004730845
16348,2/17/17,3/10/17,117,TLT,Put,0.37,0.1297,-0.09,120.32,0.057494867,0.130437049,-0.000737049
16353,2/17/17,3/10/17,119.5,TLT,Put,1.14,0.13155,-0.06,120.32,0.057494867,0.133355102,-0.001805102
16355,2/17/17,3/10/17,120.5,TLT,Put,1.58,0.12503,-0.31,120.32,0.057494867,0.130790516,-0.005760516
16358,2/17/17,3/10/17,122,TLT,Put,2.85,0.16729,,120.32,0.057494867,0.165373907,0.001916093
16371,2/17/17,3/17/17,115,TLT,Put,0.22,0.13896,-0.03,120.32,0.076659822,0.132270269,0.006689731
16372,2/17/17,3/17/17,116,TLT,Put,0.34,0.13201,-0.07,120.32,0.076659822,0.130433246,0.001576754
16376,2/17/17,3/17/17,120,TLT,Put,1.52,0.13267,-0.37,120.32,0.076659822,0.1278678,0.0048022
16380,2/17/17,3/17/17,124,TLT,Put,4.3,0.14815,-0.53,120.32,0.076659822,0.146390731,0.001759269
16386,2/17/17,3/17/17,130,TLT,Put,10,0.21872,-1.36,120.32,0.076659822,0.219322469,-0.000602469
16389,2/17/17,3/24/17,108.5,TLT,Put,0.05,0.16028,,120.32,0.095824778,0.167603463,-0.007323463
16390,2/17/17,3/24/17,109,TLT,Put,0.03,0.15692,,120.32,0.095824778,0.14935726,0.00756274
16392,2/17/17,3/24/17,111,TLT,Put,0.07,0.14294,,120.32,0.095824778,0.144004943,-0.001064943
16393,2/17/17,3/24/17,111.5,TLT,Put,0.11,0.14404,,120.32,0.095824778,0.149733803,-0.005693803
16401,2/17/17,3/24/17,115.5,TLT,Put,0.36,0.13147,-0.02,120.32,0.095824778,0.128288833,0.003181167
16403,2/17/17,3/24/17,116.5,TLT,Put,0.59,0.13431,,120.32,0.095824778,0.132943016,0.001366984
16404,2/17/17,3/24/17,117,TLT,Put,0.63,0.1322,-0.12,120.32,0.095824778,0.126142315,0.006057685
16407,2/17/17,3/24/17,118.5,TLT,Put,1.59,0.15656,,120.32,0.095824778,0.163701935,-0.007141935
16409,2/17/17,3/24/17,119.5,TLT,Put,1.45,0.11962,-0.21,120.32,0.095824778,0.125354657,-0.005734657
16421,2/17/17,3/24/17,127,TLT,Put,7.55,0.21304,,120.32,0.095824778,0.210484076,0.002555924
16440,2/17/17,4/21/17,127,TLT,Call,0.42,0.11666,0.07,120.32,0.1724846,0.11729775,-0.00063775
16442,2/17/17,4/21/17,129,TLT,Call,0.25,0.12097,0.04,120.32,0.1724846,0.121548386,-0.000578386
16444,2/17/17,4/21/17,131,TLT,Call,0.12,0.11864,,120.32,0.1724846,0.120512771,-0.001872771
16445,2/17/17,4/21/17,132,TLT,Call,0.11,0.12109,0.01,120.32,0.1724846,0.126982783,-0.005892783
16446,2/17/17,4/21/17,109,TLT,Put,0.11,0.14511,-0.01,120.32,0.1724846,0.138240053,0.006869947
16450,2/17/17,4/21/17,113,TLT,Put,0.37,0.13675,-0.03,120.32,0.1724846,0.130126465,0.006623535
16451,2/17/17,4/21/17,114,TLT,Put,0.51,0.12503,-0.09,120.32,0.1724846,0.129889866,-0.004859866
16455,2/17/17,4/21/17,118,TLT,Put,1.52,0.12904,-0.17,120.32,0.1724846,0.129234012,-0.000194012
16456,2/17/17,4/21/17,119,TLT,Put,1.9,0.12388,-0.26,120.32,0.1724846,0.12860827,-0.00472827
16483,2/17/17,5/19/17,123,TLT,Call,1.71,0.12081,0.08,120.32,0.249144422,0.115402017,0.005407983
16485,2/17/17,5/19/17,125,TLT,Call,1.16,0.12065,0.07,120.32,0.249144422,0.117736355,0.002913645
16487,2/17/17,5/19/17,127,TLT,Call,0.77,0.11666,0.19,120.32,0.249144422,0.120073432,-0.003413432
16488,2/17/17,5/19/17,128,TLT,Call,0.52,0.11666,,120.32,0.249144422,0.114137001,0.002522999
16492,2/17/17,5/19/17,132,TLT,Call,0.3,0.12912,,120.32,0.249144422,0.130648975,-0.001528975
16495,2/17/17,5/19/17,111,TLT,Put,0.55,0.14627,,120.32,0.249144422,0.145914705,0.000355295
16496,2/17/17,5/19/17,112,TLT,Put,0.66,0.14627,,120.32,0.249144422,0.142850788,0.003419212
16500,2/17/17,5/19/17,116,TLT,Put,1.53,0.14568,-0.58,120.32,0.249144422,0.140034051,0.005645949
16501,2/17/17,5/19/17,117,TLT,Put,1.83,0.13697,-0.24,120.32,0.249144422,0.138736588,-0.001766588
16502,2/17/17,5/19/17,118,TLT,Put,2.29,0.13591,-0.1,120.32,0.249144422,0.142620999,-0.006710999
16508,2/17/17,5/19/17,125,TLT,Put,7.54,0.2004,,120.32,0.249144422,0.202999646,-0.002599646
16512,2/17/17,5/19/17,131,TLT,Put,12.29,0.21652,,120.32,0.249144422,0.220427103,-0.003907103
16526,2/17/17,6/16/17,122,TLT,Call,2.51,0.11515,0.61,120.32,0.325804244,0.115965954,-0.000815954
16527,2/17/17,6/16/17,123,TLT,Call,2.2,0.11465,0.2,120.32,0.325804244,0.118967624,-0.004317624
16530,2/17/17,6/16/17,126,TLT,Call,1.34,0.12287,0.27,120.32,0.325804244,0.121337087,0.001532913
16539,2/17/17,6/16/17,112,TLT,Put,0.96,0.14712,-0.09,120.32,0.325804244,0.143333352,0.003786648
16540,2/17/17,6/16/17,113,TLT,Put,1.34,0.15856,,120.32,0.325804244,0.151849018,0.006710982
16548,2/17/17,6/16/17,121,TLT,Put,4.85,0.17448,,120.32,0.325804244,0.167782438,0.006697562
16551,2/17/17,6/16/17,124,TLT,Put,6.48,0.16748,,120.32,0.325804244,0.163053634,0.004426366
16559,2/17/17,6/16/17,132,TLT,Put,14.16,0.24997,,120.32,0.325804244,0.243545812,0.006424188
16573,2/17/17,9/15/17,123,TLT,Call,2.93,0.10606,,120.32,0.574948665,0.108496083,-0.002436083
16574,2/17/17,9/15/17,124,TLT,Call,2.6,0.11192,,120.32,0.574948665,0.109705551,0.002214449
16577,2/17/17,9/15/17,127,TLT,Call,1.88,0.11955,,120.32,0.574948665,0.115819028,0.003730972
16580,2/17/17,9/15/17,130,TLT,Call,1.43,0.12375,0.07,120.32,0.574948665,0.124015773,-0.000265773
16585,2/17/17,9/15/17,111,TLT,Put,2.36,0.17326,,120.32,0.574948665,0.171514515,0.001745485
16588,2/17/17,9/15/17,114,TLT,Put,3.3,0.16762,,120.32,0.574948665,0.171160476,-0.003540476
16596,2/17/17,9/15/17,122,TLT,Put,7.5,0.19331,,120.32,0.574948665,0.18635531,0.00695469
16601,2/17/17,9/15/17,127,TLT,Put,10.74,0.19086,,120.32,0.574948665,0.191430239,-0.000570239
